대상연월,요일,time,출발 행정동 코드,도착 행정동 코드,성별,이동인구(합),adm_nm_x,start_point,adm_nm_y,end_point,normalized_이동인구
202204,토,점심,1114066,1114066,F,26995.63,서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",1.0
202204,토,점심,1119054,1119054,F,26157.28,서울특별시 영등포구 여의동,"[126.92512005925903, 37.52669811644704]",서울특별시 영등포구 여의동,"[126.92512005925903, 37.52669811644704]",0.9689449736864818
202204,토,점심,1124080,1124080,F,20204.09,서울특별시 송파구 잠실3동,"[127.09256436999024, 37.511453694541444]",서울특별시 송파구 잠실3동,"[127.09256436999024, 37.511453694541444]",0.748420762916072
202204,토,점심,1123064,1123064,F,14353.4,서울특별시 강남구 역삼1동,"[127.04126078797715, 37.5039870859614]",서울특별시 강남구 역삼1동,"[127.04126078797715, 37.5039870859614]",0.5316934629790081
202204,토,점심,1113075,1113075,F,12720.58,서울특별시 서대문구 신촌동,"[126.94126973134767, 37.56713216116725]",서울특별시 서대문구 신촌동,"[126.94126973134767, 37.56713216116725]",0.47120885861896905
202204,토,점심,1101061,1101061,F,12218.04,서울특별시 종로구 종로1·2·3·4가동,"[126.99095460165246, 37.575603142178714]",서울특별시 종로구 종로1·2·3·4가동,"[126.99095460165246, 37.575603142178714]",0.4525932530561428
202204,토,점심,1123077,1123077,F,9458.21,서울특별시 강남구 압구정동,"[127.03314668642571, 37.52783236839773]",서울특별시 강남구 압구정동,"[127.03314668642571, 37.52783236839773]",0.35036078061523285
202204,토,점심,1124077,1124077,F,8761.79,서울특별시 송파구 잠실6동,"[127.09932914555756, 37.51855996471403]",서울특별시 송파구 잠실6동,"[127.09932914555756, 37.51855996471403]",0.3245632719073421
202204,토,점심,1103073,1103073,F,8530.37,서울특별시 용산구 한강로동,"[126.96570686386953, 37.52976173036216]",서울특별시 용산구 한강로동,"[126.96570686386953, 37.52976173036216]",0.3159907733214598
202204,토,점심,1119074,1119074,F,7887.88,서울특별시 영등포구 영등포동,"[126.90649846911558, 37.52267695422319]",서울특별시 영등포구 영등포동,"[126.90649846911558, 37.52267695422319]",0.29219099535739673
202204,토,점심,1123051,1123051,F,7831.14,서울특별시 강남구 신사동,"[127.02261228179378, 37.52608291359223]",서울특별시 강남구 신사동,"[127.02261228179378, 37.52608291359223]",0.29008917369218645
202204,토,점심,1123058,1123058,F,7825.79,서울특별시 강남구 삼성1동,"[127.05928361883572, 37.516707116019525]",서울특별시 강남구 삼성1동,"[127.05928361883572, 37.516707116019525]",0.2898909934682021
202204,토,점심,1102055,1102055,F,6366.03,서울특별시 중구 명동,"[126.98435562251788, 37.56224364740497]",서울특별시 중구 명동,"[126.98435562251788, 37.56224364740497]",0.23581705631615188
202204,토,점심,1112071,1112071,F,6287.91,서울특별시 은평구 진관동,"[126.93454402716439, 37.64146154425551]",서울특별시 은평구 진관동,"[126.93454402716439, 37.64146154425551]",0.23292325461565444
202204,토,점심,1122053,1122053,F,5330.78,서울특별시 서초구 서초3동,"[127.00844957964054, 37.48609541841626]",서울특별시 서초구 서초3동,"[127.00844957964054, 37.48609541841626]",0.1974682568993574
202204,토,점심,1114066,1114071,F,5273.93,서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",서울특별시 마포구 연남동,"[126.92211652143648, 37.562850482781755]",0.1953623605005699
202204,토,점심,1124077,1124080,F,5235.7300000000005,서울특별시 송파구 잠실6동,"[127.09932914555756, 37.51855996471403]",서울특별시 송파구 잠실3동,"[127.09256436999024, 37.511453694541444]",0.19394731665828877
202204,토,점심,1115051,1115051,F,5044.46,서울특별시 양천구 목1동,"[126.87842607732286, 37.528465778189215]",서울특별시 양천구 목1동,"[126.87842607732286, 37.528465778189215]",0.18686209582810254
202204,토,점심,1116064,1116064,F,4983.18,서울특별시 강서구 가양1동,"[126.83215506473292, 37.56958870314131]",서울특별시 강서구 가양1동,"[126.83215506473292, 37.56958870314131]",0.18459209879524946
202204,토,점심,1103074,1103074,F,4593.05,서울특별시 용산구 한남동,"[127.00429271515972, 37.53991508637774]",서울특별시 용산구 한남동,"[127.00429271515972, 37.53991508637774]",0.1701405005180468
202204,토,점심,1122060,1122060,F,4575.31,서울특별시 서초구 반포4동,"[127.0000666505004, 37.49835158340895]",서울특별시 서초구 반포4동,"[127.0000666505004, 37.49835158340895]",0.16948335712113405
202204,토,점심,1124080,1124077,F,4569.77,서울특별시 송파구 잠실3동,"[127.09256436999024, 37.511453694541444]",서울특별시 송파구 잠실6동,"[127.09932914555756, 37.51855996471403]",0.16927813872097078
202204,토,점심,1114076,1114066,F,4456.49,서울특별시 마포구 서강동,"[126.92639388425313, 37.54906564628819]",서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",0.16508190399705433
202204,토,점심,1114071,1114066,F,4373.84,서울특별시 마포구 연남동,"[126.92211652143648, 37.562850482781755]",서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",0.16202029735923926
202204,토,점심,1102054,1102054,F,4286.91,서울특별시 중구 회현동,"[126.9796964325556, 37.55632681416738]",서울특별시 중구 회현동,"[126.9796964325556, 37.55632681416738]",0.15880014654223665
202204,토,점심,1105053,1105053,F,4205.44,서울특별시 광진구 화양동,"[127.07837402315909, 37.54326627301307]",서울특별시 광진구 화양동,"[127.07837402315909, 37.54326627301307]",0.15578225068279566
202204,토,점심,1122054,1123064,F,4171.14,서울특별시 서초구 서초4동,"[127.01811249295136, 37.498481381745535]",서울특별시 강남구 역삼1동,"[127.04126078797715, 37.5039870859614]",0.1545116746673443
202204,토,점심,1113075,1114066,F,4081.14,서울특별시 서대문구 신촌동,"[126.94126973134767, 37.56713216116725]",서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",0.1511778017405039
202204,토,점심,1124061,1124061,F,4017.47,서울특별시 송파구 송파1동,"[127.11179176756588, 37.50564107530343]",서울특별시 송파구 송파1동,"[127.11179176756588, 37.50564107530343]",0.14881927185992694
202204,토,점심,1123078,1123077,F,3965.95,서울특별시 강남구 청담동,"[127.05055897710258, 37.523705060966414]",서울특별시 강남구 압구정동,"[127.03314668642571, 37.52783236839773]",0.14691081482447343
202204,토,점심,1104065,1104066,F,3965.67,서울특별시 성동구 성수1가1동,"[127.04209358222877, 37.542391624555904]",서울특별시 성동구 성수1가2동,"[127.04213692156439, 37.54899210467313]",0.1469004427753677
202204,토,점심,1124061,1124077,F,3928.03,서울특별시 송파구 송파1동,"[127.11179176756588, 37.50564107530343]",서울특별시 송파구 잠실6동,"[127.09932914555756, 37.51855996471403]",0.14550614303129802
202204,토,점심,1124069,1124069,F,3792.99,서울특별시 송파구 문정2동,"[127.11938713838867, 37.47750452934264]",서울특별시 송파구 문정2동,"[127.11938713838867, 37.47750452934264]",0.14050385191973663
202204,토,점심,1123064,1122054,F,3719.93,서울특별시 강남구 역삼1동,"[127.04126078797715, 37.5039870859614]",서울특별시 서초구 서초4동,"[127.01811249295136, 37.498481381745535]",0.13779748796379265
202204,토,점심,1105059,1105059,F,3713.01,서울특별시 광진구 능동,"[127.08139426911437, 37.55090497310224]",서울특별시 광진구 능동,"[127.08139426911437, 37.55090497310224]",0.13754115017875115
202204,토,점심,1123078,1123078,F,3641.37,서울특별시 강남구 청담동,"[127.05055897710258, 37.523705060966414]",서울특별시 강남구 청담동,"[127.05055897710258, 37.523705060966414]",0.1348873873289862
202204,토,점심,1101073,1101073,F,3520.68,서울특별시 종로구 혜화동,"[127.00077354964296, 37.58751958164254]",서울특별시 종로구 혜화동,"[127.00077354964296, 37.58751958164254]",0.13041666373409325
202204,토,점심,1101073,1101064,F,3439.66,서울특별시 종로구 혜화동,"[127.00077354964296, 37.58751958164254]",서울특별시 종로구 이화동,"[127.00232672474115, 37.58069650100036]",0.1274154372392865
202204,토,점심,1104068,1104068,F,3428.4,서울특별시 성동구 성수2가3동,"[127.05932761084482, 37.54766855929547]",서울특별시 성동구 성수2가3동,"[127.05932761084482, 37.54766855929547]",0.12699833269310626
202204,토,점심,1122067,1122067,F,3393.17,서울특별시 서초구 양재2동,"[127.0444567139032, 37.44773534841601]",서울특별시 서초구 양재2동,"[127.0444567139032, 37.44773534841601]",0.12569330665741085
202204,토,점심,1114074,1114074,F,3235.18,서울특별시 마포구 상암동,"[126.88560088415761, 37.57518748973119]",서울특별시 마포구 상암동,"[126.88560088415761, 37.57518748973119]",0.11984087794950515
202204,토,점심,1104066,1104066,F,3235.09,서울특별시 성동구 성수1가2동,"[127.04213692156439, 37.54899210467313]",서울특별시 성동구 성수1가2동,"[127.04213692156439, 37.54899210467313]",0.11983754407657832
202204,토,점심,1114066,1114076,F,3216.76,서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",서울특별시 마포구 서강동,"[126.92639388425313, 37.54906564628819]",0.1191585452904785
202204,토,점심,1113076,1113076,F,3208.43,서울특별시 서대문구 연희동,"[126.93563407403806, 37.57228360983236]",서울특별시 서대문구 연희동,"[126.93563407403806, 37.57228360983236]",0.11884997682958315
202204,토,점심,1102059,1102059,F,3180.18,서울특별시 중구 광희동,"[127.00286697151385, 37.56476073060719]",서울특별시 중구 광희동,"[127.00286697151385, 37.56476073060719]",0.11780351116088048
202204,토,점심,1102052,1102052,F,3144.62,서울특별시 중구 소공동,"[126.97509985596237, 37.564659305428215]",서울특별시 중구 소공동,"[126.97509985596237, 37.564659305428215]",0.11648626092445331
202204,토,점심,1114068,1114066,F,3111.57,서울특별시 마포구 합정동,"[126.91173015368167, 37.547809277206945]",서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",0.1152619886996525
202204,토,점심,1104066,1104065,F,3081.2,서울특별시 성동구 성수1가2동,"[127.04213692156439, 37.54899210467313]",서울특별시 성동구 성수1가1동,"[127.04209358222877, 37.542391624555904]",0.11413699180200647
202204,토,점심,1114071,1114071,F,2988.71,서울특별시 마포구 연남동,"[126.92211652143648, 37.562850482781755]",서울특별시 마포구 연남동,"[126.92211652143648, 37.562850482781755]",0.11071088172419018
202204,토,점심,1102052,1102055,F,2947.87,서울특별시 중구 소공동,"[126.97509985596237, 37.564659305428215]",서울특별시 중구 명동,"[126.98435562251788, 37.56224364740497]",0.10919804427605505
202204,토,점심,1101053,1101072,F,2930.42,서울특별시 종로구 사직동,"[126.96973780558996, 37.57526651399384]",서울특별시 종로구 청운효자동,"[126.96875675335039, 37.58528149031952]",0.10855164335857322
202204,토,점심,1102055,1102052,F,2909.9700000000003,서울특별시 중구 명동,"[126.98435562251788, 37.56224364740497]",서울특별시 중구 소공동,"[126.97509985596237, 37.564659305428215]",0.10779411334353005
202204,토,점심,1117051,1117051,F,2895.62,서울특별시 구로구 신도림동,"[126.8854089927686, 37.508298184398114]",서울특별시 구로구 신도림동,"[126.8854089927686, 37.508298184398114]",0.1072625458268616
202204,토,점심,1101061,1101060,F,2704.83,서울특별시 종로구 종로1·2·3·4가동,"[126.99095460165246, 37.575603142178714]",서울특별시 종로구 가회동,"[126.98631824322152, 37.58434534004574]",0.10019510565228519
202204,토,점심,1122054,1122054,F,2704.08,서울특별시 서초구 서초4동,"[127.01811249295136, 37.498481381745535]",서울특별시 서초구 서초4동,"[127.01811249295136, 37.498481381745535]",0.10016732337789486
202204,토,점심,1123077,1123078,F,2690.08,서울특별시 강남구 압구정동,"[127.03314668642571, 37.52783236839773]",서울특별시 강남구 청담동,"[127.05055897710258, 37.523705060966414]",0.09964872092260858
202204,토,점심,1104065,1104065,F,2689.55,서울특별시 성동구 성수1가1동,"[127.04209358222877, 37.542391624555904]",서울특별시 성동구 성수1가1동,"[127.04209358222877, 37.542391624555904]",0.09962908811537274
202204,토,점심,1101072,1101053,F,2684.56,서울특별시 종로구 청운효자동,"[126.96875675335039, 37.58528149031952]",서울특별시 종로구 사직동,"[126.96973780558996, 37.57526651399384]",0.09944424338309571
202204,토,점심,1101072,1101072,F,2668.62,서울특별시 종로구 청운효자동,"[126.96875675335039, 37.58528149031952]",서울특별시 종로구 청운효자동,"[126.96875675335039, 37.58528149031952]",0.09885377744471975
202204,토,점심,1101064,1101064,F,2662.87,서울특별시 종로구 이화동,"[127.00232672474115, 37.58069650100036]",서울특별시 종로구 이화동,"[127.00232672474115, 37.58069650100036]",0.09864078000772716
202204,토,점심,1114066,1114068,F,2623.53,서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",서울특별시 마포구 합정동,"[126.91173015368167, 37.547809277206945]",0.09718350710837273
202204,토,점심,1124058,1124077,F,2613.84,서울특별시 송파구 방이2동,"[127.1149107388978, 37.51332145231897]",서울특별시 송파구 잠실6동,"[127.09932914555756, 37.51855996471403]",0.09682456012324958
202204,토,점심,1123077,1123051,F,2604.71,서울특별시 강남구 압구정동,"[127.03314668642571, 37.52783236839773]",서울특별시 강남구 신사동,"[127.02261228179378, 37.52608291359223]",0.09648635723633787
202204,토,점심,1123063,1123063,F,2566.73,서울특별시 강남구 대치4동,"[127.05499069193601, 37.5010195316422]",서울특별시 강남구 대치4동,"[127.05499069193601, 37.5010195316422]",0.09507946286121123
202204,토,점심,1124077,1124061,F,2563.47,서울특별시 송파구 잠실6동,"[127.09932914555756, 37.51855996471403]",서울특별시 송파구 송파1동,"[127.11179176756588, 37.50564107530343]",0.09495870257519456
202204,토,점심,1123079,1123058,F,2525.16,서울특별시 강남구 대치2동,"[127.07019806083031, 37.49917605917884]",서울특별시 강남구 삼성1동,"[127.05928361883572, 37.516707116019525]",0.09353958399933618
202204,토,점심,1104055,1104055,F,2488.8,서울특별시 성동구 사근동,"[127.04517415382271, 37.55843251447867]",서울특별시 성동구 사근동,"[127.04517415382271, 37.55843251447867]",0.09219269933689268
202204,토,점심,1118051,1118051,F,2480.91,서울특별시 금천구 가산동,"[126.88545529879944, 37.47771922853849]",서울특별시 금천구 가산동,"[126.88545529879944, 37.47771922853849]",0.09190042981030633
202204,토,점심,1104068,1104066,F,2468.34,서울특별시 성동구 성수2가3동,"[127.05932761084482, 37.54766855929547]",서울특별시 성동구 성수1가2동,"[127.04213692156439, 37.54899210467313]",0.0914347988915243
202204,토,점심,1123051,1123077,F,2434.6,서울특별시 강남구 신사동,"[127.02261228179378, 37.52608291359223]",서울특별시 강남구 압구정동,"[127.03314668642571, 37.52783236839773]",0.09018496697428435
202204,토,점심,1108083,1108083,F,2424.68,서울특별시 성북구 동선동,"[127.01832465573933, 37.59296981556955]",서울특별시 성북구 동선동,"[127.01832465573933, 37.59296981556955]",0.08981750009168149
202204,토,점심,1114069,1114069,F,2383.96,서울특별시 마포구 망원1동,"[126.90174926359754, 37.553704969383375]",서울특별시 마포구 망원1동,"[126.90174926359754, 37.553704969383375]",0.08830910780744883
202204,토,점심,1123053,1123053,F,2374.16,서울특별시 강남구 논현2동,"[127.0346662313185, 37.517108370661724]",서울특별시 강남구 논현2동,"[127.0346662313185, 37.517108370661724]",0.08794608608874843
202204,토,점심,1119076,1119076,F,2311.91,서울특별시 영등포구 문래동,"[126.89550370534583, 37.51596092928477]",서울특별시 영등포구 문래동,"[126.89550370534583, 37.51596092928477]",0.0856401573143505
202204,토,점심,1122052,1123064,F,2309.17,서울특별시 서초구 서초2동,"[127.03018034456811, 37.485111515306755]",서울특별시 강남구 역삼1동,"[127.04126078797715, 37.5039870859614]",0.08553865940524448
202204,토,점심,1101060,1101061,F,2306.35,서울특별시 종로구 가회동,"[126.98631824322152, 37.58434534004574]",서울특별시 종로구 종로1·2·3·4가동,"[126.99095460165246, 37.575603142178714]",0.0854341980535368
202204,토,점심,1102054,1102055,F,2298.98,서울특별시 중구 회현동,"[126.9796964325556, 37.55632681416738]",서울특별시 중구 명동,"[126.98435562251788, 37.56224364740497]",0.08516119090386111
202204,토,점심,1101061,1102055,F,2291.72,서울특별시 종로구 종로1·2·3·4가동,"[126.99095460165246, 37.575603142178714]",서울특별시 중구 명동,"[126.98435562251788, 37.56224364740497]",0.08489225848776263
202204,토,점심,1121058,1121058,F,2271.2,서울특별시 관악구 낙성대동,"[126.96182986856822, 37.46780128466276]",서울특별시 관악구 낙성대동,"[126.96182986856822, 37.46780128466276]",0.08413213546044303
202204,토,점심,1119074,1119054,F,2255.11,서울특별시 영등포구 영등포동,"[126.90649846911558, 37.52267695422319]",서울특별시 영등포구 여의동,"[126.92512005925903, 37.52669811644704]",0.08353611306718903
202204,토,점심,1102055,1101061,F,2247.6,서울특별시 중구 명동,"[126.98435562251788, 37.56224364740497]",서울특별시 종로구 종로1·2·3·4가동,"[126.99095460165246, 37.575603142178714]",0.08325791989296044
202204,토,점심,1115071,1115051,F,2244.48,서울특별시 양천구 목5동,"[126.87970700787528, 37.535560683454364]",서울특별시 양천구 목1동,"[126.87842607732286, 37.528465778189215]",0.08314234563149665
202204,토,점심,1122066,1122066,F,2219.92,서울특별시 서초구 양재1동,"[127.02565624932309, 37.47257678112422]",서울특별시 서초구 양재1동,"[127.02565624932309, 37.47257678112422]",0.08223256875279443
202204,토,점심,1114060,1113075,F,2190.09,서울특별시 마포구 대흥동,"[126.94151997394867, 37.5513902127462]",서울특별시 서대문구 신촌동,"[126.94126973134767, 37.56713216116725]",0.08112757509270946
202204,토,점심,1120071,1120071,F,2176.48,서울특별시 동작구 흑석동,"[126.9648525236597, 37.50498575930639]",서울특별시 동작구 흑석동,"[126.9648525236597, 37.50498575930639]",0.08062341942010615
202204,토,점심,1113076,1114066,F,2167.73,서울특별시 서대문구 연희동,"[126.93563407403806, 37.57228360983236]",서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",0.08029929288555221
202204,토,점심,1120053,1120053,F,2158.37,서울특별시 동작구 상도1동,"[126.95337771944237, 37.49792108014235]",서울특별시 동작구 상도1동,"[126.95337771944237, 37.49792108014235]",0.07995257010116082
202204,토,점심,1114066,1113075,F,2149.17,서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",서울특별시 서대문구 신촌동,"[126.94126973134767, 37.56713216116725]",0.07961177420197268
202204,토,점심,1101053,1101053,F,2146.49,서울특별시 종로구 사직동,"[126.96973780558996, 37.57526651399384]",서울특별시 종로구 사직동,"[126.96973780558996, 37.57526651399384]",0.07951249887481787
202204,토,점심,1102055,1102054,F,2140.35,서울특별시 중구 명동,"[126.98435562251788, 37.56224364740497]",서울특별시 중구 회현동,"[126.9796964325556, 37.55632681416738]",0.07928505465514232
202204,토,점심,1120072,1120072,F,2131.28,서울특별시 동작구 노량진1동,"[126.94723402559435, 37.51098222745891]",서울특별시 동작구 노량진1동,"[126.94723402559435, 37.51098222745891]",0.07894907435018186
202204,토,점심,1117056,1117056,F,2107.14,서울특별시 구로구 구로5동,"[126.88734984414937, 37.50169755610519]",서울특별시 구로구 구로5동,"[126.88734984414937, 37.50169755610519]",0.07805485554513822
202204,토,점심,1123052,1123052,F,2081.87,서울특별시 강남구 논현1동,"[127.02745939058589, 37.513855035233846]",서울특별시 강남구 논현1동,"[127.02745939058589, 37.513855035233846]",0.07711877811334648
202204,토,점심,1125074,1125074,F,2068.6,서울특별시 강동구 길동,"[127.14480510043676, 37.53958535837264]",서울특별시 강동구 길동,"[127.14480510043676, 37.53958535837264]",0.07662721707180013
202204,토,점심,1123052,1123064,F,2066.51,서울특별시 강남구 논현1동,"[127.02745939058589, 37.513855035233846]",서울특별시 강남구 역삼1동,"[127.04126078797715, 37.5039870859614]",0.0765497971338324
202204,토,점심,1119056,1119056,F,2059.13,서울특별시 영등포구 당산2동,"[126.90619993938657, 37.53024586004131]",서울특별시 영등포구 당산2동,"[126.90619993938657, 37.53024586004131]",0.07627641955383149
202204,토,점심,1105063,1105063,F,2029.04,서울특별시 광진구 광장동,"[127.10439239718072, 37.549002363245556]",서울특별시 광진구 광장동,"[127.10439239718072, 37.549002363245556]",0.07516179470529119
202204,토,점심,1124071,1124071,F,2020.66,서울특별시 송파구 잠실본동,"[127.08313430841073, 37.507709651924095]",서울특별시 송파구 잠실본동,"[127.08313430841073, 37.507709651924095]",0.07485137409276983
202204,토,점심,1116054,1116064,F,2018.39,서울특별시 강서구 등촌3동,"[126.84325843251658, 37.562154440199244]",서울특별시 강서구 가양1동,"[126.83215506473292, 37.56958870314131]",0.07476728640894842
202204,토,점심,1105053,1105067,F,1973.22,서울특별시 광진구 화양동,"[127.07837402315909, 37.54326627301307]",서울특별시 광진구 자양4동,"[127.06530029749946, 37.53382075256409]",0.07309405262999974
202204,토,점심,1114069,1114066,F,1969.5,서울특별시 마포구 망원1동,"[126.90174926359754, 37.553704969383375]",서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",0.07295625254902367
202204,토,점심,1119076,1119074,F,1967.63,서울특별시 영등포구 문래동,"[126.89550370534583, 37.51596092928477]",서울특별시 영등포구 영등포동,"[126.90649846911558, 37.52267695422319]",0.07288698207821044
202204,토,점심,1124058,1124058,F,1966.25,서울특별시 송파구 방이2동,"[127.1149107388978, 37.51332145231897]",서울특별시 송파구 방이2동,"[127.1149107388978, 37.51332145231897]",0.07283586269333221
202204,토,점심,1121073,1121073,F,1949.6,서울특별시 관악구 대학동,"[126.9491858279245, 37.45182915587032]",서울특별시 관악구 대학동,"[126.9491858279245, 37.45182915587032]",0.07221909620186674
202204,토,점심,1101053,1101061,F,1936.61,서울특별시 종로구 사직동,"[126.96973780558996, 37.57526651399384]",서울특별시 종로구 종로1·2·3·4가동,"[126.99095460165246, 37.575603142178714]",0.0717379072094261
202204,토,점심,1117054,1117054,F,1929.48,서울특별시 구로구 구로3동,"[126.8940602926021, 37.48469576101838]",서울특별시 구로구 구로3동,"[126.8940602926021, 37.48469576101838]",0.07147379038755532
202204,토,점심,1122052,1122052,F,1915.38,서울특별시 서초구 서초2동,"[127.03018034456811, 37.485111515306755]",서울특별시 서초구 서초2동,"[127.03018034456811, 37.485111515306755]",0.070951483629017
202204,토,점심,1104066,1104068,F,1858.39,서울특별시 성동구 성수1가2동,"[127.04213692156439, 37.54899210467313]",서울특별시 성동구 성수2가3동,"[127.05932761084482, 37.54766855929547]",0.06884040120567662
202204,토,점심,1114068,1114068,F,1850.75,서울특별시 마포구 합정동,"[126.91173015368167, 37.547809277206945]",서울특별시 마포구 합정동,"[126.91173015368167, 37.547809277206945]",0.0685573924372204
202204,토,점심,1111066,1111066,F,1832.02,서울특별시 노원구 상계2동,"[127.06718242692487, 37.65550310771229]",서울특별시 노원구 상계2동,"[127.06718242692487, 37.65550310771229]",0.06786357643811239
202204,토,점심,1101060,1101060,F,1827.83,서울특별시 종로구 가회동,"[126.98631824322152, 37.58434534004574]",서울특별시 종로구 가회동,"[126.98631824322152, 37.58434534004574]",0.0677083661318517
202204,토,점심,1123053,1123077,F,1825.35,서울특별시 강남구 논현2동,"[127.0346662313185, 37.517108370661724]",서울특별시 강남구 압구정동,"[127.03314668642571, 37.52783236839773]",0.06761649941120099
202204,토,점심,1116064,1116054,F,1804.56,서울특별시 강서구 가양1동,"[126.83215506473292, 37.56958870314131]",서울특별시 강서구 등촌3동,"[126.84325843251658, 37.562154440199244]",0.06684637476510087
202204,토,점심,1106083,1106083,F,1803.65,서울특별시 동대문구 전농1동,"[127.05263711702743, 37.57972806814533]",서울특별시 동대문구 전농1동,"[127.05263711702743, 37.57972806814533]",0.06681266560550726
202204,토,점심,1107073,1107073,F,1771.98,서울특별시 중랑구 망우본동,"[127.10845122842241, 37.6039525230432]",서울특별시 중랑구 망우본동,"[127.10845122842241, 37.6039525230432]",0.06563951276558465
202204,토,점심,1124077,1124058,F,1764.52,서울특별시 송파구 잠실6동,"[127.09932914555756, 37.51855996471403]",서울특별시 송파구 방이2동,"[127.1149107388978, 37.51332145231897]",0.0653631717429821
202204,토,점심,1116054,1116054,F,1730.33,서울특별시 강서구 등촌3동,"[126.84325843251658, 37.562154440199244]",서울특별시 강서구 등촌3동,"[126.84325843251658, 37.562154440199244]",0.06409667046110797
202204,토,점심,1122066,1122067,F,1716.83,서울특별시 서초구 양재1동,"[127.02565624932309, 37.47257678112422]",서울특별시 서초구 양재2동,"[127.0444567139032, 37.44773534841601]",0.0635965895220819
202204,토,점심,1101061,1101054,F,1715.2,서울특별시 종로구 종로1·2·3·4가동,"[126.99095460165246, 37.575603142178714]",서울특별시 종로구 삼청동,"[126.98291522013217, 37.58672783633626]",0.06353620937907357
202204,토,점심,1111056,1111056,F,1707.79,서울특별시 노원구 공릉2동,"[127.0911135451463, 37.62903157420387]",서울특별시 노원구 공릉2동,"[127.0911135451463, 37.62903157420387]",0.06326172050809704
202204,토,점심,1104068,1104067,F,1699.53,서울특별시 성동구 성수2가3동,"[127.05932761084482, 37.54766855929547]",서울특별시 성동구 성수2가1동,"[127.05216830585341, 37.53936091325759]",0.06295574505947814
202204,토,점심,1121080,1121080,F,1698.17,서울특별시 관악구 청룡동,"[126.9448118821838, 37.476485613219204]",서울특별시 관악구 청룡동,"[126.9448118821838, 37.476485613219204]",0.06290536653525033
202204,토,점심,1101064,1101073,F,1690.62,서울특별시 종로구 이화동,"[127.00232672474115, 37.58069650100036]",서울특별시 종로구 혜화동,"[127.00077354964296, 37.58751958164254]",0.06262569163972094
202204,토,점심,1113076,1113075,F,1682.45,서울특별시 서대문구 연희동,"[126.93563407403806, 37.57228360983236]",서울특별시 서대문구 신촌동,"[126.94126973134767, 37.56713216116725]",0.062323050064028884
