대상연월,요일,time,출발 행정동 코드,도착 행정동 코드,성별,이동인구(합),adm_nm_x,start_point,adm_nm_y,end_point,normalized_이동인구
202204,토,점심,1123065,1123063,F,1680.64,서울특별시 강남구 역삼2동,"[127.04562611318828, 37.499282280726376]",서울특별시 강남구 대치4동,"[127.05499069193601, 37.5010195316422]",0.06225600217516687
202204,토,점심,1121080,1121058,F,1677.28,서울특별시 관악구 청룡동,"[126.9448118821838, 37.476485613219204]",서울특별시 관악구 낙성대동,"[126.96182986856822, 37.46780128466276]",0.06213153758589816
202204,토,점심,1122067,1122066,F,1661.05,서울특별시 서초구 양재2동,"[127.0444567139032, 37.44773534841601]",서울특별시 서초구 양재1동,"[127.02565624932309, 37.47257678112422]",0.06153032916809128
202204,토,점심,1101061,1101053,F,1659.11,서울특별시 종로구 종로1·2·3·4가동,"[126.99095460165246, 37.575603142178714]",서울특별시 종로구 사직동,"[126.96973780558996, 37.57526651399384]",0.0614584656850016
202204,토,점심,1114066,1114069,F,1658.35,서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",서울특별시 마포구 망원1동,"[126.90174926359754, 37.553704969383375]",0.06143031298028606
202204,토,점심,1123079,1123079,F,1652.6,서울특별시 강남구 대치2동,"[127.07019806083031, 37.49917605917884]",서울특별시 강남구 대치2동,"[127.07019806083031, 37.49917605917884]",0.06121731554329348
202204,토,점심,1102054,1102052,F,1647.19,서울특별시 중구 회현동,"[126.9796964325556, 37.55632681416738]",서울특별시 중구 소공동,"[126.97509985596237, 37.564659305428215]",0.06101691273735786
202204,토,점심,1113073,1113075,F,1633.44,서울특별시 서대문구 충현동,"[126.96064504262631, 37.56271872144526]",서울특별시 서대문구 신촌동,"[126.94126973134767, 37.56713216116725]",0.06050757104020169
202204,토,점심,1111077,1111066,F,1626.51,서울특별시 노원구 상계6·7동,"[127.05997575249279, 37.64843504719793]",서울특별시 노원구 상계2동,"[127.06718242692487, 37.65550310771229]",0.06025086282483498
202204,토,점심,1114072,1114066,F,1607.26,서울특별시 마포구 성산1동,"[126.91480484140767, 37.56036193642018]",서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",0.05953778444881634
202204,토,점심,1119073,1119074,F,1602.27,서울특별시 영등포구 영등포본동,"[126.90968192371881, 37.513285572242474]",서울특별시 영등포구 영등포동,"[126.90649846911558, 37.52267695422319]",0.0593529397165393
202204,토,점심,1122051,1122053,F,1578.84,서울특별시 서초구 서초1동,"[127.01989686726058, 37.48465893500267]",서울특별시 서초구 서초3동,"[127.00844957964054, 37.48609541841626]",0.05848502146458519
202204,토,점심,1124059,1124059,F,1573.93,서울특별시 송파구 오륜동,"[127.13376823600623, 37.51554546916807]",서울특별시 송파구 오륜동,"[127.13376823600623, 37.51554546916807]",0.05830314017490979
202204,토,점심,1120070,1120070,F,1566.28,서울특별시 동작구 신대방2동,"[126.92446819000136, 37.49651783576438]",서울특별시 동작구 신대방2동,"[126.92446819000136, 37.49651783576438]",0.058019760976128355
202204,토,점심,1108060,1108060,F,1556.7,서울특별시 성북구 안암동,"[127.02640018834087, 37.58905127811662]",서울특별시 성북구 안암동,"[127.02640018834087, 37.58905127811662]",0.05766488872458246
202204,토,점심,1105058,1105058,F,1555.42,서울특별시 광진구 중곡4동,"[127.09416290886703, 37.568776523400295]",서울특별시 광진구 중곡4동,"[127.09416290886703, 37.568776523400295]",0.05761747364295629
202204,토,점심,1104071,1104071,F,1553.12,서울특별시 성동구 왕십리도선동,"[127.03284108588937, 37.5649980131113]",서울특별시 성동구 왕십리도선동,"[127.03284108588937, 37.5649980131113]",0.057532274668159245
202204,토,점심,1123052,1123051,F,1552.56,서울특별시 강남구 논현1동,"[127.02745939058589, 37.513855035233846]",서울특별시 강남구 신사동,"[127.02261228179378, 37.52608291359223]",0.057511530569947795
202204,토,점심,1124058,1124061,F,1550.38,서울특별시 송파구 방이2동,"[127.1149107388978, 37.51332145231897]",서울특별시 송파구 송파1동,"[127.11179176756588, 37.50564107530343]",0.057430776759053226
202204,토,점심,1105067,1105067,F,1541.19,서울특별시 광진구 자양4동,"[127.06530029749946, 37.53382075256409]",서울특별시 광진구 자양4동,"[127.06530029749946, 37.53382075256409]",0.0570903512901903
202204,토,점심,1121069,1121069,F,1524.43,서울특별시 관악구 신림동,"[126.92485086260723, 37.48725166331915]",서울특별시 관악구 신림동,"[126.92485086260723, 37.48725166331915]",0.05646951006514758
202204,토,점심,1105067,1105053,F,1522.78,서울특별시 광진구 자양4동,"[127.06530029749946, 37.53382075256409]",서울특별시 광진구 화양동,"[127.07837402315909, 37.54326627301307]",0.05640838906148884
202204,토,점심,1111079,1111079,F,1518.67,서울특별시 노원구 공릉1동,"[127.07539260150696, 37.624329322970226]",서울특별시 노원구 공릉1동,"[127.07539260150696, 37.624329322970226]",0.056256142197829796
202204,토,점심,1123053,1123078,F,1509.47,서울특별시 강남구 논현2동,"[127.0346662313185, 37.517108370661724]",서울특별시 강남구 청담동,"[127.05055897710258, 37.523705060966414]",0.055915346298641665
202204,토,점심,1124082,1124082,F,1504.82,서울특별시 송파구 위례동,"[127.14189974578679, 37.48289078037338]",서울특별시 송파구 위례동,"[127.14189974578679, 37.48289078037338]",0.05574309619742158
202204,토,점심,1123064,1123052,F,1500.31,서울특별시 강남구 역삼1동,"[127.04126078797715, 37.5039870859614]",서울특별시 강남구 논현1동,"[127.02745939058589, 37.513855035233846]",0.055576032120754355
202204,토,점심,1104068,1104065,F,1498.65,서울특별시 성동구 성수2가3동,"[127.05932761084482, 37.54766855929547]",서울특별시 성동구 성수1가1동,"[127.04209358222877, 37.542391624555904]",0.05551454068677041
202204,토,점심,1123065,1123064,F,1494.33,서울특별시 강남구 역삼2동,"[127.04562611318828, 37.499282280726376]",서울특별시 강남구 역삼1동,"[127.04126078797715, 37.5039870859614]",0.055354514786282075
202204,토,점심,1124063,1124077,F,1492.9,서울특별시 송파구 석촌동,"[127.10095401866454, 37.503790066597965]",서울특별시 송파구 잠실6동,"[127.09932914555756, 37.51855996471403]",0.05530154324977784
202204,토,점심,1123064,1122052,F,1489.76,서울특별시 강남구 역삼1동,"[127.04126078797715, 37.5039870859614]",서울특별시 서초구 서초2동,"[127.03018034456811, 37.485111515306755]",0.055185228127663626
202204,토,점심,1124081,1124069,F,1482.92,서울특별시 송파구 장지동,"[127.13328723302288, 37.48283143746744]",서울특별시 송파구 문정2동,"[127.11938713838867, 37.47750452934264]",0.05493185378522376
202204,토,점심,1105053,1105066,F,1469.91,서울특별시 광진구 화양동,"[127.07837402315909, 37.54326627301307]",서울특별시 광진구 자양3동,"[127.07263790328068, 37.53360248278945]",0.05444992393213272
202204,토,점심,1103066,1103074,F,1461.73,서울특별시 용산구 이태원2동,"[126.99273496066886, 37.54069203142612]",서울특별시 용산구 한남동,"[127.00429271515972, 37.53991508637774]",0.05414691192611545
202204,토,점심,1101072,1101061,F,1460.41,서울특별시 종로구 청운효자동,"[126.96875675335039, 37.58528149031952]",서울특별시 종로구 종로1·2·3·4가동,"[126.99095460165246, 37.575603142178714]",0.05409801512318846
202204,토,점심,1119056,1119074,F,1458.58,서울특별시 영등포구 당산2동,"[126.90619993938657, 37.53024586004131]",서울특별시 영등포구 영등포동,"[126.90649846911558, 37.52267695422319]",0.05403022637367603
202204,토,점심,1115072,1115051,F,1442.81,서울특별시 양천구 신정4동,"[126.85834591433932, 37.52389174998824]",서울특별시 양천구 목1동,"[126.87842607732286, 37.528465778189215]",0.05344605775082856
202204,토,점심,1105066,1105066,F,1437.87,서울특별시 광진구 자양3동,"[127.07263790328068, 37.53360248278945]",서울특별시 광진구 자양3동,"[127.07263790328068, 37.53360248278945]",0.05326306517017754
202204,토,점심,1113073,1114066,F,1436.97,서울특별시 서대문구 충현동,"[126.96064504262631, 37.56271872144526]",서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",0.05322972644090914
202204,토,점심,1114066,1119054,F,1425.55,서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",서울특별시 영등포구 여의동,"[126.92512005925903, 37.52669811644704]",0.05280669500952561
202204,토,점심,1123076,1123076,F,1424.07,서울특별시 강남구 세곡동,"[127.10577478660237, 37.47030403135154]",서울특별시 강남구 세곡동,"[127.10577478660237, 37.47030403135154]",0.05275187132139535
202204,토,점심,1102057,1102057,F,1417.77,서울특별시 중구 필동,"[126.99414835783544, 37.55775208375099]",서울특별시 중구 필동,"[126.99414835783544, 37.55775208375099]",0.05251850021651652
202204,토,점심,1101061,1101072,F,1415.43,서울특별시 종로구 종로1·2·3·4가동,"[126.99095460165246, 37.575603142178714]",서울특별시 종로구 청운효자동,"[126.96875675335039, 37.58528149031952]",0.05243181952041868
202204,토,점심,1105067,1105066,F,1411.46,서울특별시 광진구 자양4동,"[127.06530029749946, 37.53382075256409]",서울특별시 광진구 자양3동,"[127.07263790328068, 37.53360248278945]",0.05228475868131249
202204,토,점심,1123078,1123053,F,1403.09,서울특별시 강남구 청담동,"[127.05055897710258, 37.523705060966414]",서울특별시 강남구 논현2동,"[127.0346662313185, 37.517108370661724]",0.05197470849911633
202204,토,점심,1106089,1106089,F,1398.81,서울특별시 동대문구 이문1동,"[127.06010591128903, 37.59625419728463]",서울특별시 동대문구 이문1동,"[127.06010591128903, 37.59625419728463]",0.05181616431992882
202204,토,점심,1124079,1124079,F,1391.96,서울특별시 송파구 잠실2동,"[127.08123212498766, 37.5174459371145]",서울특별시 송파구 잠실2동,"[127.08123212498766, 37.5174459371145]",0.05156241954716374
202204,토,점심,1122053,1122060,F,1375.01,서울특별시 서초구 서초3동,"[127.00844957964054, 37.48609541841626]",서울특별시 서초구 반포4동,"[127.0000666505004, 37.49835158340895]",0.05093454014594214
202204,토,점심,1116067,1116064,F,1371.98,서울특별시 강서구 발산1동,"[126.82410283854011, 37.54764494480369]",서울특별시 강서구 가양1동,"[126.83215506473292, 37.56958870314131]",0.05082229975740518
202204,토,점심,1124063,1124063,F,1371.7,서울특별시 송파구 석촌동,"[127.10095401866454, 37.503790066597965]",서울특별시 송파구 석촌동,"[127.10095401866454, 37.503790066597965]",0.050811927708299454
202204,토,점심,1102052,1102054,F,1370.87,서울특별시 중구 소공동,"[126.97509985596237, 37.564659305428215]",서울특별시 중구 회현동,"[126.9796964325556, 37.55632681416738]",0.050781181991307475
202204,토,점심,1123064,1123058,F,1366.36,서울특별시 강남구 역삼1동,"[127.04126078797715, 37.5039870859614]",서울특별시 강남구 삼성1동,"[127.05928361883572, 37.516707116019525]",0.05061411791464025
202204,토,점심,1111077,1111077,F,1354.35,서울특별시 노원구 상계6·7동,"[127.05997575249279, 37.64843504719793]",서울특별시 노원구 상계6·7동,"[127.05997575249279, 37.64843504719793]",0.05016923109406966
202204,토,점심,1123060,1123063,F,1353.44,서울특별시 강남구 대치1동,"[127.05767185328078, 37.49217000798384]",서울특별시 강남구 대치4동,"[127.05499069193601, 37.5010195316422]",0.05013552193447606
202204,토,점심,1111056,1111079,F,1351.11,서울특별시 노원구 공릉2동,"[127.0911135451463, 37.62903157420387]",서울특별시 노원구 공릉1동,"[127.07539260150696, 37.624329322970226]",0.05004921166870341
202204,토,점심,1105062,1105062,F,1337.77,서울특별시 광진구 구의3동,"[127.09372046854078, 37.53668389819961]",서울특별시 광진구 구의3동,"[127.09372046854078, 37.53668389819961]",0.049555057614880625
202204,토,점심,1114066,1113073,F,1330.31,서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",서울특별시 서대문구 충현동,"[126.96064504262631, 37.56271872144526]",0.04927871659227808
202204,토,점심,1114066,1113076,F,1328.71,서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",서울특별시 서대문구 연희동,"[126.93563407403806, 37.57228360983236]",0.049219447740245365
202204,토,점심,1114076,1114076,F,1322.79,서울특별시 마포구 서강동,"[126.92639388425313, 37.54906564628819]",서울특별시 마포구 서강동,"[126.92639388425313, 37.54906564628819]",0.0490001529877243
202204,토,점심,1114073,1114073,F,1321.15,서울특별시 마포구 성산2동,"[126.89893735245845, 37.56850500579956]",서울특별시 마포구 성산2동,"[126.89893735245845, 37.56850500579956]",0.04893940241439078
202204,토,점심,1115069,1115051,F,1318.36,서울특별시 양천구 신정6동,"[126.8693733278116, 37.515969535701736]",서울특별시 양천구 목1동,"[126.87842607732286, 37.528465778189215]",0.04883605235365872
202204,토,점심,1114060,1114066,F,1317.1,서울특별시 마포구 대흥동,"[126.94151997394867, 37.5513902127462]",서울특별시 마포구 서교동,"[126.92056224341965, 37.554231410096335]",0.04878937813268295
202204,토,점심,1122055,1123051,F,1313.12,서울특별시 서초구 잠원동,"[127.0121972411564, 37.51647808804724]",서울특별시 강남구 신사동,"[127.02261228179378, 37.52608291359223]",0.048641946863251566
202204,토,점심,1104065,1104068,F,1297.52,서울특별시 성동구 성수1가1동,"[127.04209358222877, 37.542391624555904]",서울특별시 성동구 성수2가3동,"[127.05932761084482, 37.54766855929547]",0.04806407555593257
202204,토,점심,1116070,1116064,F,1295.57,서울특별시 강서구 방화1동,"[126.81390311696072, 37.57103970737482]",서울특별시 강서구 가양1동,"[126.83215506473292, 37.56958870314131]",0.04799184164251769
202204,토,점심,1123064,1123051,F,1294.04,서울특별시 강남구 역삼1동,"[127.04126078797715, 37.5039870859614]",서울특별시 강남구 신사동,"[127.02261228179378, 37.52608291359223]",0.04793516580276141
202204,토,점심,1125067,1125067,F,1292.99,서울특별시 강동구 성내3동,"[127.13492958663635, 37.52963299977334]",서울특별시 강동구 성내3동,"[127.13492958663635, 37.52963299977334]",0.047896270618614935
202204,토,점심,1120073,1120073,F,1292.39,서울특별시 동작구 사당2동,"[126.97616270562324, 37.497499843869]",서울특별시 동작구 사당2동,"[126.97616270562324, 37.497499843869]",0.04787404479910267
202204,토,점심,1101060,1101054,F,1287.98,서울특별시 종로구 가회동,"[126.98631824322152, 37.58434534004574]",서울특별시 종로구 삼청동,"[126.98291522013217, 37.58672783633626]",0.04771068502568749
202204,토,점심,1103065,1103074,F,1285.24,서울특별시 용산구 이태원1동,"[126.99092599080859, 37.53332899937541]",서울특별시 용산구 한남동,"[127.00429271515972, 37.53991508637774]",0.04760918711658146
202204,토,점심,1117056,1117051,F,1280.71,서울특별시 구로구 구로5동,"[126.88734984414937, 37.50169755610519]",서울특별시 구로구 신도림동,"[126.8854089927686, 37.508298184398114]",0.04744138217926383
202204,토,점심,1114077,1114077,F,1279.55,서울특별시 마포구 공덕동,"[126.95889103733177, 37.5502351114788]",서울특별시 마포구 공덕동,"[126.95889103733177, 37.5502351114788]",0.0473984122615401
202204,토,점심,1105053,1105059,F,1276.54,서울특별시 광진구 화양동,"[127.07837402315909, 37.54326627301307]",서울특별시 광진구 능동,"[127.08139426911437, 37.55090497310224]",0.047286912733653555
202204,토,점심,1123078,1123058,F,1270.41,서울특별시 강남구 청담동,"[127.05055897710258, 37.523705060966414]",서울특별시 강남구 삼성1동,"[127.05928361883572, 37.516707116019525]",0.04705983894430321
202204,토,점심,1102055,1102057,F,1269.47,서울특별시 중구 명동,"[126.98435562251788, 37.56224364740497]",서울특별시 중구 필동,"[126.99414835783544, 37.55775208375099]",0.047025018493733986
202204,토,점심,1123079,1123063,F,1267.33,서울특별시 강남구 대치2동,"[127.07019806083031, 37.49917605917884]",서울특별시 강남구 대치4동,"[127.05499069193601, 37.5010195316422]",0.04694574640414022
202204,토,점심,1122060,1122059,F,1264.76,서울특별시 서초구 반포4동,"[127.0000666505004, 37.49835158340895]",서울특별시 서초구 반포3동,"[127.00632473925569, 37.51279185198056]",0.04685054581056267
202204,토,점심,1124063,1124080,F,1254.17,서울특별시 송파구 석촌동,"[127.10095401866454, 37.503790066597965]",서울특별시 송파구 잠실3동,"[127.09256436999024, 37.511453694541444]",0.04645826009617112
202204,토,점심,1104067,1104068,F,1253.58,서울특별시 성동구 성수2가1동,"[127.05216830585341, 37.53936091325759]",서울특별시 성동구 성수2가3동,"[127.05932761084482, 37.54766855929547]",0.046436404706984055
202204,토,점심,1103074,1103066,F,1245.86,서울특별시 용산구 한남동,"[127.00429271515972, 37.53991508637774]",서울특별시 용산구 이태원2동,"[126.99273496066886, 37.54069203142612]",0.04615043249592619
202204,토,점심,1109074,1109074,F,1243.8,서울특별시 강북구 우이동,"[126.99976469003614, 37.661133271747886]",서울특별시 강북구 우이동,"[126.99976469003614, 37.661133271747886]",0.046074123848934063
202204,토,점심,1116054,1116069,F,1238.12,서울특별시 강서구 등촌3동,"[126.84325843251658, 37.562154440199244]",서울특별시 강서구 공항동,"[126.7954832506458, 37.55527308081834]",0.045863719424217915
202204,토,점심,1123064,1123077,F,1237.35,서울특별시 강남구 역삼1동,"[127.04126078797715, 37.5039870859614]",서울특별시 강남구 압구정동,"[127.03314668642571, 37.52783236839773]",0.04583519628917717
202204,토,점심,1122053,1122051,F,1235.06,서울특별시 서초구 서초3동,"[127.00844957964054, 37.48609541841626]",서울특별시 서초구 서초1동,"[127.01989686726058, 37.48465893500267]",0.045750367744705346
202204,토,점심,1103072,1103073,F,1227.84,서울특별시 용산구 원효로1동,"[126.96587941948624, 37.53587552834697]",서울특별시 용산구 한강로동,"[126.96570686386953, 37.52976173036216]",0.0454829170499077
202204,토,점심,1119074,1119073,F,1226.94,서울특별시 영등포구 영등포동,"[126.90649846911558, 37.52267695422319]",서울특별시 영등포구 영등포본동,"[126.90968192371881, 37.513285572242474]",0.045449578320639304
202204,토,점심,1119062,1119056,F,1226.39,서울특별시 영등포구 양평2동,"[126.89356198527939, 37.5406499306347]",서울특별시 영등포구 당산2동,"[126.90619993938657, 37.53024586004131]",0.04542920465275306
202204,토,점심,1101061,1101064,F,1220.4,서울특별시 종로구 종로1·2·3·4가동,"[126.99095460165246, 37.575603142178714]",서울특별시 종로구 이화동,"[127.00232672474115, 37.58069650100036]",0.04520731688795557
202204,토,점심,1119062,1119062,F,1219.04,서울특별시 영등포구 양평2동,"[126.89356198527939, 37.5406499306347]",서울특별시 영등포구 양평2동,"[126.89356198527939, 37.5406499306347]",0.04515693836372776
202204,토,점심,1119055,1119074,F,1214.5,서울특별시 영등포구 당산1동,"[126.89825004301566, 37.52269284370412]",서울특별시 영등포구 영등포동,"[126.90649846911558, 37.52267695422319]",0.04498876299608492
202204,토,점심,1119054,1119074,F,1208.94,서울특별시 영등포구 여의동,"[126.92512005925903, 37.52669811644704]",서울특별시 영등포구 영등포동,"[126.90649846911558, 37.52267695422319]",0.04478280373527123
202204,토,점심,1123058,1123079,F,1208.8,서울특별시 강남구 삼성1동,"[127.05928361883572, 37.516707116019525]",서울특별시 강남구 대치2동,"[127.07019806083031, 37.49917605917884]",0.04477761771071836
202204,토,점심,1114069,1114070,F,1206.5,서울특별시 마포구 망원1동,"[126.90174926359754, 37.553704969383375]",서울특별시 마포구 망원2동,"[126.89870337538187, 37.55875780995441]",0.04469241873592133
202204,토,점심,1106089,1106071,F,1199.91,서울특별시 동대문구 이문1동,"[127.06010591128903, 37.59625419728463]",서울특별시 동대문구 회기동,"[127.05109555633642, 37.59523079080109]",0.04444830515161158
202204,토,점심,1115051,1115071,F,1198.27,서울특별시 양천구 목1동,"[126.87842607732286, 37.528465778189215]",서울특별시 양천구 목5동,"[126.87970700787528, 37.535560683454364]",0.04438755457827804
202204,토,점심,1124071,1124079,F,1196.75,서울특별시 송파구 잠실본동,"[127.08313430841073, 37.507709651924095]",서울특별시 송파구 잠실2동,"[127.08123212498766, 37.5174459371145]",0.04433124916884695
202204,토,점심,1114073,1114074,F,1189.45,서울특별시 마포구 성산2동,"[126.89893735245845, 37.56850500579956]",서울특별시 마포구 상암동,"[126.88560088415761, 37.57518748973119]",0.044060835031447684
202204,토,점심,1124061,1124080,F,1184.55,서울특별시 송파구 송파1동,"[127.11179176756588, 37.50564107530343]",서울특별시 송파구 잠실3동,"[127.09256436999024, 37.511453694541444]",0.04387932417209748
202204,토,점심,1101063,1102059,F,1184.47,서울특별시 종로구 종로5·6가동,"[127.0050373801426, 37.57346758551857]",서울특별시 중구 광희동,"[127.00286697151385, 37.56476073060719]",0.04387636072949585
202204,토,점심,1124079,1124071,F,1182.49,서울특별시 송파구 잠실2동,"[127.08123212498766, 37.5174459371145]",서울특별시 송파구 잠실본동,"[127.08313430841073, 37.507709651924095]",0.043803015525105356
202204,토,점심,1113076,1114071,F,1180.06,서울특별시 서대문구 연희동,"[126.93563407403806, 37.57228360983236]",서울특별시 마포구 연남동,"[126.92211652143648, 37.562850482781755]",0.04371300095608067
202204,토,점심,1124063,1124061,F,1179.24,서울특별시 송파구 석촌동,"[127.10095401866454, 37.503790066597965]",서울특별시 송파구 송파1동,"[127.11179176756588, 37.50564107530343]",0.0436826256694139
202204,토,점심,1110064,1110064,F,1174.82,서울특별시 도봉구 도봉1동,"[127.02580114605887, 37.688944389169386]",서울특별시 도봉구 도봉1동,"[127.02580114605887, 37.688944389169386]",0.043518895465673516
202204,토,점심,1123077,1123053,F,1170.95,서울특별시 강남구 압구정동,"[127.03314668642571, 37.52783236839773]",서울특별시 강남구 논현2동,"[127.0346662313185, 37.517108370661724]",0.04337553892981938
202204,토,점심,1101054,1101061,F,1169.21,서울특별시 종로구 삼청동,"[126.98291522013217, 37.58672783633626]",서울특별시 종로구 종로1·2·3·4가동,"[126.99095460165246, 37.575603142178714]",0.0433110840532338
202204,토,점심,1124061,1124058,F,1164.79,서울특별시 송파구 송파1동,"[127.11179176756588, 37.50564107530343]",서울특별시 송파구 방이2동,"[127.1149107388978, 37.51332145231897]",0.04314735384949341
202204,토,점심,1105058,1105061,F,1164.11,서울특별시 광진구 중곡4동,"[127.09416290886703, 37.568776523400295]",서울특별시 광진구 구의2동,"[127.09498368461912, 37.55101365625664]",0.04312216458737951
202204,토,점심,1123059,1123058,F,1163.19,서울특별시 강남구 삼성2동,"[127.04894638539058, 37.51001499280777]",서울특별시 강남구 삼성1동,"[127.05928361883572, 37.516707116019525]",0.0430880849974607
202204,토,점심,1119056,1119054,F,1155.83,서울특별시 영등포구 당산2동,"[126.90619993938657, 37.53024586004131]",서울특별시 영등포구 여의동,"[126.92512005925903, 37.52669811644704]",0.042815448278110194
202204,토,점심,1125073,1125073,F,1151.35,서울특별시 강동구 천호2동,"[127.12326757678903, 37.54326061541433]",서울특별시 강동구 천호2동,"[127.12326757678903, 37.54326061541433]",0.04264949549241858
202204,토,점심,1115066,1115051,F,1148.07,서울특별시 양천구 신정3동,"[126.83944439262794, 37.512881418255965]",서울특별시 양천구 목1동,"[126.87842607732286, 37.528465778189215]",0.04252799434575151
202204,토,점심,1111066,1111077,F,1147.04,서울특별시 노원구 상계2동,"[127.06718242692487, 37.65550310771229]",서울특별시 노원구 상계6·7동,"[127.05997575249279, 37.64843504719793]",0.04248984002225545
202204,토,점심,1122051,1122051,F,1131.5,서울특별시 서초구 서초1동,"[127.01989686726058, 37.48465893500267]",서울특별시 서초구 서초1동,"[127.01989686726058, 37.48465893500267]",0.04191419129688768
202204,토,점심,1104055,1104056,F,1121.67,서울특별시 성동구 사근동,"[127.04517415382271, 37.55843251447867]",서울특별시 성동구 행당1동,"[127.03611056140241, 37.55927820982642]",0.04155005828721167
202204,토,점심,1108066,1108066,F,1119.25,서울특별시 성북구 길음1동,"[127.02116101541266, 37.60868138539874]",서울특별시 성북구 길음1동,"[127.02116101541266, 37.60868138539874]",0.04146041414851218
202204,토,점심,1108068,1108068,F,1119.15,서울특별시 성북구 길음2동,"[127.02612977812707, 37.606730490184816]",서울특별시 성북구 길음2동,"[127.02612977812707, 37.606730490184816]",0.04145670984526014
202204,토,점심,1113075,1114060,F,1117.61,서울특별시 서대문구 신촌동,"[126.94126973134767, 37.56713216116725]",서울특별시 마포구 대흥동,"[126.94151997394867, 37.5513902127462]",0.041399663575178644
202204,토,점심,1124071,1124077,F,1116.84,서울특별시 송파구 잠실본동,"[127.08313430841073, 37.507709651924095]",서울특별시 송파구 잠실6동,"[127.09932914555756, 37.51855996471403]",0.0413711404401379
202204,토,점심,1101063,1101063,F,1116.81,서울특별시 종로구 종로5·6가동,"[127.0050373801426, 37.57346758551857]",서울특별시 종로구 종로5·6가동,"[127.0050373801426, 37.57346758551857]",0.04137002914916229
202204,토,점심,1109071,1109071,F,1114.25,서울특별시 강북구 송중동,"[127.03544325510315, 37.618488348758426]",서울특별시 강북구 송중동,"[127.03544325510315, 37.618488348758426]",0.04127519898590994
202204,토,점심,1103063,1103073,F,1110.95,서울특별시 용산구 이촌1동,"[126.97126180434695, 37.51918337035961]",서울특별시 용산구 한강로동,"[126.96570686386953, 37.52976173036216]",0.04115295697859246
202204,토,점심,1105053,1104068,F,1109.56,서울특별시 광진구 화양동,"[127.07837402315909, 37.54326627301307]",서울특별시 성동구 성수2가3동,"[127.05932761084482, 37.54766855929547]",0.041101467163389034
202204,토,점심,1102052,1101061,F,1104.24,서울특별시 중구 소공동,"[126.97509985596237, 37.564659305428215]",서울특별시 종로구 종로1·2·3·4가동,"[126.99095460165246, 37.575603142178714]",0.04090439823038025
202204,토,점심,1106088,1106088,F,1093.17,서울특별시 동대문구 장안2동,"[127.07242201003362, 37.57528014585229]",서울특별시 동대문구 장안2동,"[127.07242201003362, 37.57528014585229]",0.04049433186037889
202204,토,점심,1121058,1121080,F,1092.95,서울특별시 관악구 낙성대동,"[126.96182986856822, 37.46780128466276]",서울특별시 관악구 청룡동,"[126.9448118821838, 37.476485613219204]",0.040486182393224386
